Ticker,Date/Time,Open,High,Low,Close,Volume,OpenInt,OpenInt
CLEO,10/27/2022 10:05:00,720.00,725.00,720.00,725.00,24500,-7380500,-7380500
CLEO,10/27/2022 10:10:00,725.00,725.00,720.00,725.00,60100,40682500,40682500
CLEO,10/27/2022 10:15:00,725.00,730.00,725.00,725.00,200800,124411504,124411504
CLEO,10/27/2022 10:20:00,730.00,730.00,725.00,730.00,802400,-577241024,-577241024
CLEO,10/27/2022 10:25:00,730.00,730.00,725.00,725.00,1200,730500,730500
CLEO,10/27/2022 10:30:00,725.00,730.00,725.00,730.00,22800,639000,639000
CLPI,10/27/2022 09:20:00,895.00,895.00,895.00,895.00,200,-179000,-179000
CLPI,10/27/2022 09:25:00,900.00,900.00,900.00,900.00,1000,900000,900000
CLPI,10/27/2022 09:35:00,900.00,900.00,900.00,900.00,4300,3870000,3870000
CLPI,10/27/2022 09:50:00,900.00,900.00,900.00,900.00,19100,-17190000,-17190000
CLPI,10/27/2022 10:10:00,900.00,900.00,900.00,900.00,4300,3870000,3870000
CMNP,10/27/2022 09:05:00,1900.00,1900.00,1900.00,1900.00,100,-190000,-190000
CMNP,10/27/2022 09:10:00,1900.00,1900.00,1900.00,1900.00,200,-380000,-380000
CMNP,10/27/2022 09:15:00,1935.00,1955.00,1900.00,1900.00,800,1175000,1175000
CMNP,10/27/2022 09:20:00,1950.00,1955.00,1950.00,1955.00,800,1563500,1563500
CMNP,10/27/2022 09:25:00,1955.00,1955.00,1955.00,1955.00,1300,2541500,2541500
CMNP,10/27/2022 09:30:00,1955.00,1955.00,1955.00,1955.00,900,1759500,1759500
CMNP,10/27/2022 09:35:00,1955.00,1955.00,1955.00,1955.00,800,1564000,1564000
CMNP,10/27/2022 09:40:00,1955.00,1955.00,1950.00,1950.00,900,1758500,1758500
CMNP,10/27/2022 09:45:00,1955.00,1955.00,1955.00,1955.00,400,782000,782000
CMNP,10/27/2022 09:50:00,1955.00,1955.00,1905.00,1905.00,800,1178000,1178000
CMNP,10/27/2022 09:55:00,1950.00,1955.00,1950.00,1955.00,500,977000,977000
CMNP,10/27/2022 10:00:00,1955.00,1955.00,1955.00,1955.00,700,1368500,1368500
CMNP,10/27/2022 10:05:00,1955.00,1955.00,1955.00,1955.00,600,1173000,1173000
CMNP,10/27/2022 10:10:00,1955.00,1955.00,1955.00,1955.00,600,1173000,1173000
CMNP,10/27/2022 10:15:00,1955.00,1955.00,1955.00,1955.00,500,977500,977500
CMNP,10/27/2022 10:20:00,1955.00,1955.00,1955.00,1955.00,500,977500,977500
CMNP,10/27/2022 10:25:00,1950.00,1955.00,1950.00,1955.00,500,976000,976000
CMNP,10/27/2022 10:30:00,1955.00,1955.00,1955.00,1955.00,1700,3323500,3323500
CMNT,10/27/2022 09:00:00,855.00,855.00,855.00,855.00,156200,-133551000,-133551000
CMNT,10/27/2022 09:05:00,855.00,855.00,850.00,850.00,265100,-225164496,-225164496
CMNT,10/27/2022 09:10:00,850.00,850.00,845.00,845.00,1535400,-1297155840,-1297155840
CMNT,10/27/2022 09:15:00,840.00,845.00,840.00,840.00,502800,-422015008,-422015008
CMNT,10/27/2022 09:20:00,840.00,840.00,840.00,840.00,555000,-141960000,-141960000
CMNT,10/27/2022 09:25:00,840.00,840.00,840.00,840.00,100,-84000,-84000
CMNT,10/27/2022 09:30:00,845.00,845.00,840.00,845.00,740600,-553693056,-553693056
CMNT,10/27/2022 09:35:00,850.00,850.00,850.00,850.00,500000,425000000,425000000
CMNT,10/27/2022 09:40:00,855.00,855.00,855.00,855.00,417500,356962496,356962496
CMNT,10/27/2022 09:45:00,860.00,860.00,860.00,860.00,400000,344000000,344000000
CMNT,10/27/2022 09:50:00,860.00,865.00,860.00,865.00,1130700,974909952,974909952
CMNT,10/27/2022 09:55:00,865.00,865.00,860.00,860.00,82900,-66291496,-66291496
CMNT,10/27/2022 10:00:00,860.00,865.00,860.00,865.00,909900,-178763968,-178763968
CMNT,10/27/2022 10:05:00,865.00,870.00,860.00,865.00,3463100,-1002734464,-1002734464
CMNT,10/27/2022 10:10:00,865.00,865.00,865.00,865.00,300000,259500000,259500000
CMNT,10/27/2022 10:15:00,865.00,865.00,860.00,860.00,880600,-756280960,-756280960
CMNT,10/27/2022 10:20:00,860.00,860.00,855.00,855.00,442300,-380301504,-380301504
CMNT,10/27/2022 10:25:00,855.00,855.00,850.00,850.00,989500,-843018496,-843018496
CMPP,10/27/2022 09:00:00,210.00,218.00,210.00,216.00,69400,6229000,6229000
CMPP,10/27/2022 09:05:00,216.00,216.00,212.00,212.00,44900,-5854200,-5854200
CMPP,10/27/2022 09:10:00,212.00,214.00,212.00,212.00,104800,-15261600,-15261600
CMPP,10/27/2022 09:15:00,214.00,216.00,214.00,216.00,6300,1360600,1360600
CMPP,10/27/2022 09:20:00,216.00,216.00,216.00,216.00,10100,799200,799200
CMPP,10/27/2022 09:25:00,216.00,216.00,214.00,214.00,52100,-7763400,-7763400
CMPP,10/27/2022 09:30:00,214.00,216.00,214.00,216.00,22600,488600,488600
CMPP,10/27/2022 09:35:00,216.00,216.00,216.00,216.00,12000,43200,43200
CMPP,10/27/2022 09:40:00,216.00,216.00,214.00,214.00,8400,1771400,1771400
CMPP,10/27/2022 09:45:00,214.00,218.00,214.00,218.00,1400,216600,216600
CMPP,10/27/2022 09:50:00,216.00,216.00,216.00,216.00,100,-21600,-21600
CMPP,10/27/2022 10:00:00,216.00,216.00,216.00,216.00,11200,-2419200,-2419200
CMPP,10/27/2022 10:15:00,218.00,218.00,218.00,218.00,2500,545000,545000
CMPP,10/27/2022 10:20:00,218.00,218.00,218.00,218.00,37100,4556200,4556200
CMPP,10/27/2022 10:25:00,218.00,218.00,218.00,218.00,3000,-654000,-654000
CMPP,10/27/2022 10:30:00,218.00,218.00,218.00,218.00,800,-174400,-174400
CMRY,10/27/2022 09:00:00,4550.00,4590.00,4540.00,4580.00,4400,-10904000,-10904000
CMRY,10/27/2022 09:05:00,4580.00,4590.00,4580.00,4580.00,2000,3670000,3670000
CMRY,10/27/2022 09:10:00,4540.00,4660.00,4540.00,4590.00,23800,71878000,71878000
CMRY,10/27/2022 09:15:00,4550.00,4550.00,4550.00,4550.00,1200,-5460000,-5460000
CMRY,10/27/2022 09:20:00,4550.00,4560.00,4550.00,4560.00,600,-2734000,-2734000
CMRY,10/27/2022 09:25:00,4570.00,4570.00,4570.00,4570.00,100,-457000,-457000
CMRY,10/27/2022 09:30:00,4570.00,4590.00,4570.00,4590.00,3800,16526000,16526000
CMRY,10/27/2022 09:35:00,4580.00,4630.00,4580.00,4610.00,18200,4717000,4717000
CMRY,10/27/2022 09:40:00,4600.00,4600.00,4600.00,4600.00,3200,-14720000,-14720000
CMRY,10/27/2022 09:45:00,4600.00,4600.00,4550.00,4600.00,27500,-92992000,-92992000
CMRY,10/27/2022 09:50:00,4600.00,4600.00,4560.00,4600.00,6200,-14712000,-14712000
CMRY,10/27/2022 10:05:00,4600.00,4600.00,4600.00,4600.00,2700,-12420000,-12420000
CMRY,10/27/2022 10:15:00,4600.00,4600.00,4600.00,4600.00,400,-1840000,-1840000
CMRY,10/27/2022 10:25:00,4610.00,4610.00,4600.00,4610.00,400,923000,923000
CMRY,10/27/2022 10:30:00,4610.00,4610.00,4600.00,4600.00,300,462000,462000
CNKO,10/27/2022 09:40:00,50.00,50.00,50.00,50.00,500,25000,25000
CNTX,10/27/2022 09:00:00,280.00,280.00,270.00,270.00,400,2000,2000
CNTX,10/27/2022 09:05:00,284.00,296.00,266.00,286.00,1100,-20400,-20400
CNTX,10/27/2022 09:15:00,290.00,296.00,290.00,296.00,400,59800,59800
CNTX,10/27/2022 09:25:00,296.00,296.00,296.00,296.00,100000,29600000,29600000
CNTX,10/27/2022 10:05:00,276.00,276.00,276.00,276.00,600,-165600,-165600
CNTX,10/27/2022 10:10:00,296.00,296.00,270.00,270.00,1200,15600,15600
CNTX,10/27/2022 10:25:00,288.00,288.00,288.00,288.00,100,28800,28800
COAL,10/27/2022 09:00:00,272.00,272.00,242.00,244.00,6172600,-608235648,-608235648
COAL,10/27/2022 09:05:00,244.00,248.00,244.00,246.00,2258400,-50485800,-50485800
COAL,10/27/2022 09:10:00,246.00,250.00,244.00,248.00,1697200,125969000,125969000
COAL,10/27/2022 09:15:00,250.00,252.00,246.00,246.00,1242900,468000,468000
COAL,10/27/2022 09:20:00,246.00,250.00,246.00,250.00,826200,109726400,109726400
COAL,10/27/2022 09:25:00,248.00,252.00,248.00,250.00,577400,-22834400,-22834400
COAL,10/27/2022 09:30:00,250.00,250.00,248.00,250.00,633100,51331400,51331400
COAL,10/27/2022 09:35:00,250.00,252.00,250.00,250.00,463100,-91400000,-91400000
COAL,10/27/2022 09:40:00,250.00,252.00,250.00,252.00,314600,-48628400,-48628400
COAL,10/27/2022 09:45:00,250.00,252.00,250.00,252.00,99700,-24121800,-24121800
COAL,10/27/2022 09:50:00,252.00,252.00,250.00,250.00,102900,-10263400,-10263400
COAL,10/27/2022 09:55:00,250.00,252.00,250.00,252.00,361800,-73231400,-73231400
COAL,10/27/2022 10:00:00,252.00,252.00,250.00,250.00,930500,-206160192,-206160192
COAL,10/27/2022 10:05:00,250.00,252.00,248.00,250.00,391000,72926800,72926800
COAL,10/27/2022 10:10:00,252.00,252.00,248.00,250.00,394300,-53921800,-53921800
COAL,10/27/2022 10:15:00,250.00,252.00,248.00,250.00,179900,-12501800,-12501800
COAL,10/27/2022 10:20:00,250.00,250.00,248.00,250.00,79200,12977400,12977400
COAL,10/27/2022 10:25:00,250.00,250.00,248.00,250.00,266000,60605400,60605400
COAL,10/27/2022 10:30:00,250.00,252.00,248.00,250.00,284900,-15707800,-15707800
COCO,10/27/2022 09:45:00,270.00,270.00,270.00,270.00,200,54000,54000
COCO,10/27/2022 09:55:00,270.00,270.00,270.00,270.00,3900,1053000,1053000
COCO,10/27/2022 10:05:00,270.00,270.00,270.00,270.00,2000,540000,540000
COCO,10/27/2022 10:25:00,268.00,268.00,268.00,268.00,2500,-670000,-670000
COCO,10/27/2022 10:30:00,270.00,276.00,270.00,276.00,126100,34255600,34255600
COMPOSITE,10/27/2022 08:55:00,7060.01,7060.01,7060.01,7060.01,29326700,0,0
COMPOSITE,10/27/2022 09:00:00,7060.01,7086.96,7060.01,7074.44,1386592768,-17318936576,-17318936576
COMPOSITE,10/27/2022 09:05:00,7074.44,7093.13,7074.44,7088.96,592638848,15832811520,15832811520
COMPOSITE,10/27/2022 09:10:00,7088.96,7098.35,7085.84,7098.35,740579904,15550928896,15550928896
COMPOSITE,10/27/2022 09:15:00,7098.35,7102.18,7090.69,7097.17,510944320,-10480738304,-10480738304
COMPOSITE,10/27/2022 09:20:00,7097.17,7103.74,7092.47,7097.71,518981984,-32411424768,-32411424768
COMPOSITE,10/27/2022 09:25:00,7097.71,7102.82,7090.70,7093.69,527887232,2913498112,2913498112
COMPOSITE,10/27/2022 09:30:00,7093.69,7097.95,7090.13,7096.66,455652288,-72749785088,-72749785088
COMPOSITE,10/27/2022 09:35:00,7096.66,7096.66,7081.35,7090.65,502643392,4760351744,4760351744
COMPOSITE,10/27/2022 09:40:00,7090.65,7095.71,7086.32,7089.67,346936992,-19880620032,-19880620032
COMPOSITE,10/27/2022 09:45:00,7089.67,7092.64,7082.30,7083.00,449060992,-52986019840,-52986019840
COMPOSITE,10/27/2022 09:50:00,7083.00,7094.16,7078.43,7078.80,353885408,37635538944,37635538944
COMPOSITE,10/27/2022 09:55:00,7078.80,7086.98,7078.15,7086.71,355070272,-26886942720,-26886942720
COMPOSITE,10/27/2022 10:00:00,7086.71,7087.24,7079.11,7084.15,290175200,3781150720,3781150720
COMPOSITE,10/27/2022 10:05:00,7084.15,7094.27,7077.94,7090.77,368219008,-11104671744,-11104671744
COMPOSITE,10/27/2022 10:10:00,7090.77,7096.34,7086.52,7092.48,247014112,-21766553600,-21766553600
COMPOSITE,10/27/2022 10:15:00,7092.48,7094.68,7083.70,7088.15,290267296,-41959649280,-41959649280
COMPOSITE,10/27/2022 10:20:00,7088.15,7094.08,7085.48,7089.33,351383392,-57980772352,-57980772352
COMPOSITE,10/27/2022 10:25:00,7089.33,7092.29,7082.89,7085.69,214383584,-32113924096,-32113924096
COMPOSITE,10/27/2022 10:30:00,7085.69,7092.90,7082.33,7083.80,196043904,-2440900096,-2440900096
COWL,7/13/2020 11:10:00,50.00,50.00,50.00,50.00,100,5000,5000
CPIN,10/27/2022 08:55:00,5650.00,5650.00,5650.00,5650.00,15100,0,0
CPIN,10/27/2022 09:00:00,5675.00,5675.00,5650.00,5650.00,65000,-342375008,-342375008
CPIN,10/27/2022 09:05:00,5650.00,5675.00,5650.00,5675.00,27300,150397504,150397504
CPIN,10/27/2022 09:10:00,5675.00,5675.00,5650.00,5675.00,11500,59600000,59600000
CPIN,10/27/2022 09:15:00,5650.00,5675.00,5650.00,5675.00,700,-557500,-557500
CPIN,10/27/2022 09:20:00,5650.00,5675.00,5650.00,5675.00,12500,68672504,68672504
CPIN,10/27/2022 09:25:00,5675.00,5700.00,5650.00,5675.00,194200,261184992,261184992
CPIN,10/27/2022 09:30:00,5675.00,5725.00,5675.00,5725.00,1108600,987014976,987014976
CPIN,10/27/2022 09:35:00,5725.00,5725.00,5700.00,5725.00,96600,196574976,196574976
CPIN,10/27/2022 09:40:00,5700.00,5725.00,5700.00,5725.00,59600,304650016,304650016
CPIN,10/27/2022 09:45:00,5725.00,5725.00,5700.00,5725.00,7600,6950000,6950000
CPIN,10/27/2022 09:50:00,5725.00,5725.00,5700.00,5725.00,34100,122102496,122102496
CPIN,10/27/2022 09:55:00,5700.00,5725.00,5700.00,5700.00,5600,18350000,18350000
CPIN,10/27/2022 10:00:00,5725.00,5725.00,5725.00,5725.00,31100,178047504,178047504
CPIN,10/27/2022 10:05:00,5725.00,5750.00,5700.00,5750.00,404400,2250572800,2250572800
CPIN,10/27/2022 10:10:00,5750.00,5750.00,5725.00,5750.00,61900,234289984,234289984
CPIN,10/27/2022 10:15:00,5750.00,5750.00,5725.00,5750.00,37200,137017504,137017504
CPIN,10/27/2022 10:20:00,5750.00,5750.00,5725.00,5725.00,800300,-3438067456,-3438067456
CPIN,10/27/2022 10:25:00,5725.00,5725.00,5700.00,5700.00,211400,-1203345024,-1203345024
CPIN,10/27/2022 10:30:00,5700.00,5725.00,5700.00,5725.00,2200,2312500,2312500
CPRI,10/27/2022 09:30:00,50.00,50.00,50.00,50.00,100,5000,5000
CPRO,10/27/2022 09:00:00,60.00,60.00,59.00,59.00,2445200,-15485000,-15485000
CPRO,10/27/2022 09:05:00,59.00,60.00,59.00,59.00,241600,-8018800,-8018800
CPRO,10/27/2022 09:10:00,59.00,60.00,59.00,60.00,370500,18660000,18660000
CPRO,10/27/2022 09:15:00,60.00,60.00,59.00,60.00,2043000,122330096,122330096
CPRO,10/27/2022 09:20:00,60.00,60.00,59.00,60.00,589700,23398700,23398700
CPRO,10/27/2022 09:25:00,60.00,60.00,59.00,60.00,945100,53136000,53136000
CPRO,10/27/2022 09:30:00,59.00,60.00,59.00,60.00,514600,29507500,29507500
CPRO,10/27/2022 09:35:00,60.00,60.00,59.00,59.00,644100,27995500,27995500
CPRO,10/27/2022 09:40:00,59.00,60.00,59.00,60.00,83500,4974300,4974300
CPRO,10/27/2022 09:45:00,60.00,60.00,59.00,60.00,256200,10017000,10017000
CPRO,10/27/2022 09:50:00,59.00,60.00,59.00,60.00,136600,-1966600,-1966600
CPRO,10/27/2022 09:55:00,59.00,60.00,59.00,60.00,1555300,93044304,93044304
CPRO,10/27/2022 10:00:00,60.00,60.00,59.00,60.00,293900,15194500,15194500
CPRO,10/27/2022 10:05:00,59.00,60.00,59.00,60.00,691200,38889700,38889700
CPRO,10/27/2022 10:10:00,60.00,60.00,59.00,60.00,90200,4186300,4186300
CPRO,10/27/2022 10:15:00,60.00,60.00,59.00,59.00,8800,-495400,-495400
CPRO,10/27/2022 10:20:00,60.00,60.00,59.00,59.00,44300,-2542300,-2542300
CPRO,10/27/2022 10:25:00,59.00,60.00,59.00,60.00,274300,10353300,10353300
CPRO,10/27/2022 10:30:00,60.00,60.00,59.00,60.00,120900,5338100,5338100
CRAB,10/27/2022 09:00:00,206.00,208.00,206.00,208.00,1178800,131202200,131202200
CRAB,10/27/2022 09:05:00,208.00,210.00,208.00,210.00,191000,5541400,5541400
CRAB,10/27/2022 09:10:00,208.00,210.00,208.00,208.00,246100,-1112400,-1112400
CRAB,10/27/2022 09:15:00,208.00,208.00,206.00,208.00,497600,-81756800,-81756800
CRAB,10/27/2022 09:20:00,206.00,208.00,206.00,206.00,219400,-42381200,-42381200
CRAB,10/27/2022 09:25:00,206.00,206.00,204.00,206.00,587900,-62915400,-62915400
CRAB,10/27/2022 09:30:00,206.00,206.00,206.00,206.00,51200,10547200,10547200
CRAB,10/27/2022 09:35:00,204.00,206.00,204.00,206.00,121400,19268400,19268400
CRAB,10/27/2022 09:40:00,206.00,206.00,206.00,206.00,101000,20806000,20806000
CRAB,10/27/2022 09:45:00,206.00,206.00,206.00,206.00,20000,4120000,4120000
CRAB,10/27/2022 09:50:00,206.00,206.00,204.00,206.00,107700,-2823800,-2823800
CRAB,10/27/2022 09:55:00,206.00,206.00,206.00,206.00,29700,6118200,6118200
CRAB,10/27/2022 10:00:00,206.00,206.00,204.00,204.00,22500,-4385000,-4385000
CRAB,10/27/2022 10:05:00,204.00,204.00,204.00,204.00,39800,-8119200,-8119200
CRAB,10/27/2022 10:10:00,204.00,206.00,204.00,206.00,4100,-795400,-795400
CRAB,10/27/2022 10:15:00,206.00,206.00,206.00,206.00,200,41200,41200
CRAB,10/27/2022 10:20:00,206.00,206.00,204.00,204.00,185100,-37391400,-37391400
CRAB,10/27/2022 10:25:00,204.00,206.00,204.00,204.00,38800,-4635200,-4635200
CRAB,10/27/2022 10:30:00,204.00,206.00,204.00,206.00,600,-81400,-81400
CSAP,10/27/2022 09:00:00,850.00,850.00,850.00,850.00,100,-85000,-85000
CSAP,10/27/2022 09:10:00,850.00,865.00,840.00,865.00,30100,-25242500,-25242500
CSAP,10/27/2022 09:15:00,840.00,865.00,820.00,865.00,70600,-58083000,-58083000
CSAP,10/27/2022 09:20:00,860.00,860.00,860.00,860.00,1000,860000,860000
CSAP,10/27/2022 10:00:00,840.00,855.00,825.00,855.00,35900,-29658500,-29658500
CSAP,10/27/2022 10:05:00,825.00,845.00,820.00,845.00,20200,-16402000,-16402000
CSAP,10/27/2022 10:20:00,815.00,840.00,815.00,825.00,5200,4036000,4036000
CSAP,10/27/2022 10:25:00,840.00,840.00,840.00,840.00,100,84000,84000
CSAP,10/27/2022 10:30:00,840.00,840.00,840.00,840.00,200,168000,168000
CSIS,10/27/2022 09:00:00,76.00,76.00,76.00,76.00,2900,7600,7600
CSIS,10/27/2022 09:10:00,76.00,76.00,76.00,76.00,14400,1094400,1094400
CSIS,10/27/2022 09:15:00,76.00,77.00,76.00,76.00,29600,1489700,1489700
CSIS,10/27/2022 09:20:00,76.00,76.00,76.00,76.00,21900,-1664400,-1664400
CSIS,10/27/2022 09:30:00,76.00,76.00,75.00,75.00,200,100,100
CSIS,10/27/2022 09:40:00,76.00,76.00,76.00,76.00,100,7600,7600
CSIS,10/27/2022 09:50:00,75.00,75.00,75.00,75.00,100,-7500,-7500
CSIS,10/27/2022 10:00:00,75.00,75.00,75.00,75.00,15000,-1125000,-1125000
CSIS,10/27/2022 10:05:00,76.00,76.00,76.00,76.00,2500,190000,190000
CSIS,10/27/2022 10:30:00,76.00,76.00,76.00,76.00,2500,190000,190000
CSMI,7/15/2022 09:10:00,3150.00,3150.00,3150.00,3150.00,200,630000,630000
CSMI,7/15/2022 09:30:00,3150.00,3150.00,3150.00,3150.00,100,315000,315000
CSRA,10/27/2022 09:00:00,620.00,620.00,620.00,620.00,15600,-5084000,-5084000
CSRA,10/27/2022 09:05:00,620.00,620.00,605.00,620.00,3400,-1588000,-1588000
CSRA,10/27/2022 09:10:00,620.00,620.00,620.00,620.00,2000,1240000,1240000
CSRA,10/27/2022 09:20:00,620.00,620.00,620.00,620.00,1000,620000,620000
CSRA,10/27/2022 09:25:00,620.00,620.00,620.00,620.00,4900,3038000,3038000
CSRA,10/27/2022 09:35:00,620.00,620.00,620.00,620.00,5100,3162000,3162000
CSRA,10/27/2022 09:45:00,620.00,635.00,620.00,635.00,47000,19745500,19745500
CSRA,10/27/2022 09:50:00,635.00,640.00,630.00,630.00,5900,-3352500,-3352500
CSRA,10/27/2022 10:05:00,630.00,630.00,630.00,630.00,5300,3339000,3339000
CSRA,10/27/2022 10:20:00,625.00,625.00,625.00,625.00,1100,-687500,-687500
CSRA,10/27/2022 10:25:00,625.00,625.00,625.00,625.00,200,125000,125000
CTBN,10/27/2022 09:00:00,1860.00,1860.00,1860.00,1860.00,100,186000,186000
CTBN,10/27/2022 10:00:00,1910.00,1910.00,1910.00,1910.00,100,191000,191000
CTRA,10/27/2022 09:00:00,925.00,930.00,925.00,925.00,55600,45772000,45772000
CTRA,10/27/2022 09:05:00,930.00,940.00,925.00,935.00,500200,420010496,420010496
CTRA,10/27/2022 09:10:00,935.00,935.00,930.00,930.00,120800,-104333496,-104333496
CTRA,10/27/2022 09:15:00,930.00,935.00,930.00,935.00,67700,-52890000,-52890000
CTRA,10/27/2022 09:20:00,930.00,935.00,930.00,930.00,29500,22174000,22174000
CTRA,10/27/2022 09:25:00,930.00,940.00,930.00,935.00,111600,23390000,23390000
CTRA,10/27/2022 09:30:00,935.00,945.00,930.00,930.00,388800,192956480,192956480
CTRA,10/27/2022 09:35:00,930.00,935.00,930.00,930.00,56200,-48349500,-48349500
CTRA,10/27/2022 09:40:00,930.00,935.00,930.00,935.00,59800,51810000,51810000
CTRA,10/27/2022 09:45:00,930.00,935.00,930.00,935.00,128200,59627500,59627500
CTRA,10/27/2022 09:50:00,935.00,940.00,930.00,935.00,36900,-23255000,-23255000
CTRA,10/27/2022 09:55:00,930.00,935.00,930.00,935.00,35000,-8678000,-8678000
CTRA,10/27/2022 10:00:00,930.00,935.00,930.00,930.00,129200,-106355000,-106355000
CTRA,10/27/2022 10:05:00,930.00,935.00,930.00,930.00,29300,2031500,2031500
CTRA,10/27/2022 10:10:00,930.00,935.00,930.00,930.00,29200,-17831000,-17831000
CTRA,10/27/2022 10:15:00,930.00,935.00,930.00,930.00,17200,6757000,6757000
CTRA,10/27/2022 10:20:00,930.00,935.00,930.00,930.00,103700,-85997008,-85997008
CTRA,10/27/2022 10:25:00,930.00,935.00,930.00,930.00,66000,-42730000,-42730000
CTRA,10/27/2022 10:30:00,930.00,935.00,930.00,930.00,16500,6475500,6475500
CTTH,10/26/2022 13:30:00,50.00,50.00,50.00,50.00,4800,240000,240000
CTTH,10/26/2022 15:00:00,50.00,50.00,50.00,50.00,200,0,0
DADA,10/27/2022 09:00:00,50.00,50.00,50.00,50.00,5000,250000,250000
DADA,10/27/2022 09:10:00,50.00,50.00,50.00,50.00,200,10000,10000
DART,10/27/2022 09:15:00,187.00,187.00,187.00,187.00,100,18700,18700
DART,10/27/2022 09:40:00,186.00,186.00,186.00,186.00,500,93000,93000
DART,10/27/2022 09:55:00,186.00,186.00,186.00,186.00,100,18600,18600
DAYA,10/27/2022 09:30:00,230.00,230.00,230.00,230.00,300,-69000,-69000
DAYA,10/27/2022 09:45:00,234.00,236.00,234.00,236.00,200,47000,47000
DAYA,10/27/2022 10:05:00,236.00,236.00,236.00,236.00,100,23600,23600
DBX,10/27/2022 08:55:00,1857.61,1857.61,1857.61,1857.61,510300,0,0
DBX,10/27/2022 09:00:00,1857.61,1862.17,1851.80,1853.04,981458176,-16677664768,-16677664768
DBX,10/27/2022 09:05:00,1853.04,1860.61,1851.64,1860.61,372246912,-11373735936,-11373735936
DBX,10/27/2022 09:10:00,1860.61,1864.38,1859.81,1863.74,396177472,-21232472064,-21232472064
DBX,10/27/2022 09:15:00,1863.74,1864.03,1860.98,1862.69,340591296,-45124435968,-45124435968
DBX,10/27/2022 09:20:00,1862.69,1862.74,1860.06,1861.78,288326400,-62112051200,-62112051200
DBX,10/27/2022 09:25:00,1861.78,1863.37,1860.37,1862.82,380688992,-23733305344,-23733305344
DBX,10/27/2022 09:30:00,1862.82,1864.52,1860.58,1861.97,287777280,-53455896576,-53455896576
DBX,10/27/2022 09:35:00,1861.97,1861.97,1858.78,1859.99,319412096,3456249344,3456249344
DBX,10/27/2022 09:40:00,1859.99,1861.61,1858.60,1859.45,245999088,2766647296,2766647296
DBX,10/27/2022 09:45:00,1859.45,1861.63,1858.53,1860.14,262043296,-34880495616,-34880495616
DBX,10/27/2022 09:50:00,1860.14,1861.29,1858.12,1859.07,205281296,13534369792,13534369792
DBX,10/27/2022 09:55:00,1859.07,1860.31,1857.03,1859.31,251924304,-34146938880,-34146938880
DBX,10/27/2022 10:00:00,1859.31,1859.31,1855.12,1855.94,193710688,4849981440,4849981440
DBX,10/27/2022 10:05:00,1855.94,1859.79,1855.62,1859.37,232588992,-40532213760,-40532213760
DBX,10/27/2022 10:10:00,1859.37,1862.28,1858.87,1860.84,146425904,-11425632256,-11425632256
DBX,10/27/2022 10:15:00,1860.84,1861.69,1858.32,1860.57,201706704,-37544161280,-37544161280
DBX,10/27/2022 10:20:00,1860.57,1860.83,1858.33,1859.04,260536912,-60702695424,-60702695424
DBX,10/27/2022 10:25:00,1859.04,1859.24,1857.12,1857.77,86595008,-34729758720,-34729758720
DBX,10/27/2022 10:30:00,1857.77,1858.76,1856.27,1857.65,111929800,3080946944,3080946944
DCII,10/26/2022 09:30:00,36800.00,36800.00,36800.00,36800.00,100,-3680000,-3680000
DCII,10/26/2022 11:20:00,36825.00,36825.00,36825.00,36825.00,100,-3682500,-3682500
DEAL,10/27/2022 09:00:00,50.00,50.00,50.00,50.00,500,25000,25000
DEAL,10/27/2022 09:40:00,50.00,50.00,50.00,50.00,100,5000,5000
DEFI,1/5/2022 09:00:00,1610.00,1610.00,1510.00,1510.00,19800,-5758500,-5758500
DEFI,1/5/2022 09:05:00,1480.00,1480.00,1455.00,1455.00,2300,2762500,2762500
DEFI,1/5/2022 09:10:00,1455.00,1455.00,1455.00,1455.00,10200,14841000,14841000
DEFI,1/5/2022 09:15:00,1455.00,1455.00,1455.00,1455.00,600,873000,873000
DEFI,1/5/2022 09:20:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 09:45:00,1455.00,1455.00,1455.00,1455.00,3000,4365000,4365000
DEFI,1/5/2022 09:50:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 09:55:00,1455.00,1470.00,1455.00,1470.00,8000,11642500,11642500
DEFI,1/5/2022 10:00:00,1465.00,1465.00,1455.00,1455.00,1200,1466000,1466000
DEFI,1/5/2022 10:30:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 10:35:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 10:50:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 10:55:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 11:15:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 13:30:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEFI,1/5/2022 14:15:00,1455.00,1455.00,1455.00,1455.00,100,145500,145500
DEPO,10/27/2022 09:10:00,464.00,464.00,464.00,464.00,109000,50576000,50576000
DEPO,10/27/2022 09:15:00,464.00,464.00,464.00,464.00,200,92800,92800
DEPO,10/27/2022 09:20:00,464.00,464.00,462.00,464.00,2100,881800,881800
